plot_id,stratum,richness,abundance,shannon,simpson,inv_simpson,evenness,elevation,latitude,longitude,slope,temperature,precipitation,eto,water_balance,aspect
65,Regeneration,1,25,0,0,1,NA,1293,26.940831,90.473934,45,18.32,2580.85,901.98,2060.97,3
66,Regeneration,1,30,0,0,1,NA,1163,26.940903,90.478324,33,19.04,2828.7,918.25,2332.4,3
67,Regeneration,2,62,0.1425058673927378,0.06243496357960443,1.0665926748057712,0.20559250818508307,1220,27.03528,90.381268,8,18.92,2610.82,931.05,2626.57,3
68,Regeneration,2,70,0.410116318288409,0.24489795918367352,1.3243243243243243,0.5916727785823274,1220,27.036181,90.387166,12,18.92,2521.89,931.24,2531.49,5
69,Regeneration,2,100,0.6108643020548935,0.42000000000000004,1.7241379310344829,0.8812908992306927,1621,27.085516,90.368604,15,16.82,2148.59,891.53,2307.01,8
7,Regeneration,1,40,0,0,1,NA,1323,27.061245,90.432257,22,18.4,2151.65,923.65,2210.51,5
70,Regeneration,1,20,0,0,1,NA,1716,27.087666,90.366042,17,16.3,2099.72,880.11,2254.43,7
71,Regeneration,2,13,0.6901856760188042,0.4970414201183432,1.988235294117647,0.9957274520849256,1179,27.047425,90.383377,16,19.17,2366.07,938.74,2407.1,2
72,Regeneration,1,30,0,0,1,NA,1566,27.075981,90.353133,9,17.1,2323.44,896.39,2478.44,8
73,Regeneration,1,15,0,0,1,NA,1532,27.08004,90.347693,5,17.3,2376.83,901.5,2558.1,4
74,Regeneration,1,5,0,0,1,NA,1585,27.076638,90.346793,25,17,2022.71,894.15,2116.44,5
75,Regeneration,2,13,0.666278442414676,0.47337278106508873,1.898876404494382,0.961236604722876,1669,27.074814,90.343486,14,16.54,2237.37,883.27,2370.68,5
76,Regeneration,1,10,0,0,1,NA,1696,27.085629,90.378053,15,16.41,2145.84,882.18,2302.69,7
77,Regeneration,2,26,0.5824922438849605,0.39349112426035515,1.6487804878048784,0.8403586716091171,1672,27.085553,90.374162,13,16.54,2184.37,885.16,2349.66,4
78,Regeneration,1,40,0,0,1,NA,1032,27.053226,90.39404,1,19.98,2623.38,958.34,2726.44,3
79,Regeneration,1,1,0,0,1,NA,1087,27.058336,90.395895,17,19.69,2272.24,952.54,2347.25,1
8,Regeneration,2,60,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,1228,27.057348,90.435861,23,18.92,2156.64,934.71,2200.51,5
80,Regeneration,2,10,0.5004024235381879,0.31999999999999984,1.4705882352941173,0.7219280948873623,1086,27.063318,90.39539,7,19.71,2433.94,953.72,2557.59,5
82,Regeneration,3,9,0.9950269901795212,0.5925925925925926,2.454545454545454,0.9057125980138371,1638,27.086141,90.371696,30,16.73,1875.39,889.53,1964.83,8
83,Regeneration,3,7,1.0789922078775833,0.653061224489796,2.882352941176471,0.9821410328348751,1474,27.058455,90.387378,12,17.57,2369.77,904.19,2457.08,7
84,Regeneration,4,125,1.2081321041996071,0.6816,3.140703517587939,0.8714830977337609,1288,27.059817,90.384143,15,18.59,2303.64,927.73,2388.55,2
85,Regeneration,1,35,0,0,1,NA,1153,27.056613,90.382922,6,19.33,2501.53,943.93,2604.4,7
86,Regeneration,3,9,0.9950269901795212,0.5925925925925926,2.454545454545454,0.9057125980138371,1861,27.051892,90.382273,5,15.44,2554.1,854.43,2632.29,4
87,Regeneration,2,70,0.6517565611726531,0.4591836734693877,1.8490566037735847,0.940285958670631,1598,27.067908,90.385628,10,16.91,2347.73,890.69,2471.04,5
88,Regeneration,1,45,0,0,1,NA,1477,27.063062,90.387096,25,17.56,2095.06,904.79,2148.69,6
89,Regeneration,3,12,1.0281838593329258,0.625,2.666666666666666,0.9358932809493993,1317,27.07579,90.319535,25,18.47,2033.51,927.47,2131.28,5
9,Regeneration,1,20,0,0,1,NA,1203,27.065166,90.432574,15,19.07,2258.47,939.48,2357.83,5
90,Regeneration,2,48,0.2337916587064593,0.1171875,1.1327433628318584,0.3372900666170139,1327,27.079725,90.317987,12,18.42,2250.9,927.05,2412.92,5
91,Regeneration,5,14,1.5740973368489728,0.7857142857142857,4.666666666666667,0.9780416657815157,512,26.921957,90.545361,35,22.57,2943.08,995.63,2335.88,3
92,Regeneration,7,27,1.7342296296683999,0.7846364883401921,4.643312101910828,0.8912177319750973,1321,27.082492,90.322164,7,18.46,2328.66,928.39,2515.92,4
93,Regeneration,2,15,0.6365141682948128,0.4444444444444444,1.7999999999999998,0.9182958340544894,1410,27.084467,90.326142,15,17.97,2164.17,917.68,2326.37,8
94,Regeneration,2,30,0.45056120886630463,0.2777777777777777,1.3846153846153844,0.6500224216483541,1552,27.085634,90.330809,9,17.2,2269.12,900.18,2454.84,8
95,Regeneration,2,9,0.6869615765973234,0.49382716049382713,1.975609756097561,0.9910760598382222,522,26.924023,90.547898,35,22.52,2922.97,994.81,2328.39,7
96,Regeneration,2,12,0.5623351446188083,0.375,1.6,0.8112781244591328,526,26.925611,90.552159,18,22.5,3285.2,994.65,2706.18,3
97,Regeneration,1,5,0,0,1,NA,1312,27.085488,90.318041,3,18.51,2388.76,930.15,2598.19,7
98,Regeneration,1,40,0,0,1,NA,1416,27.093329,90.315248,12,17.96,2170.43,918.8,2369.28,1
99,Regeneration,1,40,0,0,1,NA,1458,27.098571,90.32018,10,17.74,2176.31,914.66,2395.71,7
